公司名,时间,目标词的总词频,总词频,比值
000988华工科技,2021,0,171305,0.0000
000988华工科技,2022,0,146910,0.0000
000989九芝堂,2010,0,67041,0.0000
000989九芝堂,2011,0,70237,0.0000
000989九芝堂,2012,0,86078,0.0000
000989九芝堂,2013,2,79801,0.0025
000989九芝堂,2014,1,78875,0.0013
000989九芝堂,2015,0,106427,0.0000
000989九芝堂,2016,0,108961,0.0000
000989九芝堂,2017,0,111475,0.0000
000989九芝堂,2018,0,118013,0.0000
000989九芝堂,2019,0,142701,0.0000
000989九芝堂,2020,0,139749,0.0000
000989九芝堂,2021,0,139410,0.0000
000989九芝堂,2022,0,163317,0.0000
000990诚志股份,2010,0,101318,0.0000
000990诚志股份,2011,0,99487,0.0000
000990诚志股份,2012,0,111685,0.0000
000990诚志股份,2013,3,112352,0.0027
000990诚志股份,2014,0,121294,0.0000
000990诚志股份,2015,1,116471,0.0009
000990诚志股份,2016,0,143651,0.0000
000990诚志股份,2017,0,150027,0.0000
000990诚志股份,2018,0,170087,0.0000
000990诚志股份,2019,1,167126,0.0006
000990诚志股份,2020,1,176172,0.0006
000990诚志股份,2021,0,182687,0.0000
000990诚志股份,2022,0,173082,0.0000
000997新大陆,2010,0,127854,0.0000
000997新大陆,2011,1,89048,0.0011
000997新大陆,2012,0,90948,0.0000
000997新大陆,2013,2,88226,0.0023
000997新大陆,2014,0,106948,0.0000
000997新大陆,2015,13,111431,0.0117
000997新大陆,2016,7,121918,0.0057
000997新大陆,2017,12,134733,0.0089
000997新大陆,2018,0,132105,0.0000
000997新大陆,2019,0,158037,0.0000
000997新大陆,2020,2,152033,0.0013
000997新大陆,2021,0,152806,0.0000
000997新大陆,2022,0,145686,0.0000
000998隆平高科,2010,7,97666,0.0072
000998隆平高科,2011,7,95756,0.0073
000998隆平高科,2012,7,105123,0.0067
000998隆平高科,2013,5,126363,0.0040
000998隆平高科,2014,4,111151,0.0036
000998隆平高科,2015,4,121448,0.0033
000998隆平高科,2016,5,142218,0.0035
000998隆平高科,2017,4,145221,0.0028
000998隆平高科,2018,4,172627,0.0023
000998隆平高科,2019,2,167209,0.0012
000998隆平高科,2020,2,169334,0.0012
000998隆平高科,2021,7,174283,0.0040
000998隆平高科,2022,8,200794,0.0040
000999华润三九,2010,6,118885,0.0050
000999华润三九,2011,9,123209,0.0073
000999华润三九,2012,5,122035,0.0041
000999华润三九,2013,5,138322,0.0036
000999华润三九,2014,6,132437,0.0045
000999华润三九,2015,5,128353,0.0039
000999华润三九,2016,0,125001,0.0000
000999华润三九,2017,0,133222,0.0000
000999华润三九,2018,0,161285,0.0000
000999华润三九,2019,0,152354,0.0000
000999华润三九,2020,0,160706,0.0000
000999华润三九,2021,3,172467,0.0017
000999华润三九,2022,0,200174,0.0000
001201东瑞股份,2021,0,142855,0.0000
001201东瑞股份,2022,1,144507,0.0007
001202炬申股份,2021,2,155754,0.0013
001202炬申股份,2022,152,152531,0.0997
001203大中矿业,2021,1,166802,0.0006
001203大中矿业,2022,0,178208,0.0000
001205盛航股份,2021,10,137098,0.0073
001205盛航股份,2022,22,188962,0.0116
001206依依股份,2021,1,112325,0.0009
001206依依股份,2022,1,119921,0.0008
001207联科科技,2021,0,147061,0.0000
001207联科科技,2022,0,148898,0.0000
001208华菱线缆,2021,2,113958,0.0018
001208华菱线缆,2022,2,117493,0.0017
001209洪兴股份,2021,0,127434,0.0000
001209洪兴股份,2022,0,138320,0.0000
001210金房能源,2021,0,113310,0.0000
001210金房能源,2022,0,124925,0.0000
001211双枪科技,2021,0,136957,0.0000
001211双枪科技,2022,0,153276,0.0000
001212中旗新材,2021,0,128148,0.0000
001212中旗新材,2022,1,143496,0.0007
001213中铁特货,2021,0,138837,0.0000
001213中铁特货,2022,0,138079,0.0000
001215千味央厨,2021,3,115156,0.0026
001215千味央厨,2022,4,138950,0.0029
001216华瓷股份,2021,0,134775,0.0000
001216华瓷股份,2022,2,130099,0.0015
001217华尔泰,2021,1,122656,0.0008
001217华尔泰,2022,2,143403,0.0014
001218丽臣实业,2021,0,134503,0.0000
001218丽臣实业,2022,0,138600,0.0000
001219青岛食品,2021,6,112512,0.0053
001219青岛食品,2022,2,116533,0.0017
001222源飞宠物,2022,1,128807,0.0008
001223欧克科技,2022,0,121253,0.0000
001225和泰机电,2022,1,111154,0.0009
001226拓山重工,2022,1,109019,0.0009
001228永泰运,2022,4,141906,0.0028
001229魅视科技,2022,0,158029,0.0000
001230劲旅环境,2022,2,159354,0.0013
001231农心科技,2022,0,144184,0.0000
001234泰慕士,2021,2,118739,0.0017
001234泰慕士,2022,0,117068,0.0000
001238浙江正特,2022,0,125289,0.0000
001255博菲电气,2022,1,149640,0.0007
001256炜冈科技,2022,1,117238,0.0009
001258立新能源,2022,0,132757,0.0000
001259利仁科技,2022,18,128192,0.0140
001260坤泰股份,2022,21,138931,0.0151
001266宏英智能,2022,1,137035,0.0007
001267汇绿生态,2021,5,119934,0.0042
001267汇绿生态,2022,10,133406,0.0075
001268联合精密,2022,0,135557,0.0000
001269欧晶科技,2022,3,135353,0.0022
001270铖昌科技,2022,6,135403,0.0044
001278一彬科技,2022,19,140891,0.0135
001283豪鹏科技,2022,1,138172,0.0007
001287中电港,2022,1,148765,0.0007
001288运机集团,2021,0,137783,0.0000
001288运机集团,2022,0,146526,0.0000
001289龙源电力,2021,8,204685,0.0039
001289龙源电力,2022,0,234064,0.0000
001296长江材料,2021,0,137609,0.0000
001296长江材料,2022,0,131656,0.0000
001298好上好,2022,0,122930,0.0000
001299美能能源,2022,0,114114,0.0000
001300三柏硕,2022,0,169517,0.0000
001301尚太科技,2022,8,147048,0.0054
001308康冠科技,2022,5,173852,0.0029
001309德明利,2022,2,152295,0.0013
001311多利科技,2022,4,130940,0.0031
001313粤海饲料,2021,2,117440,0.0017
001313粤海饲料,2022,2,127483,0.0016
001314亿道信息,2022,0,135610,0.0000
001316润贝航科,2022,1,126723,0.0008
001317三羊马,2021,0,142269,0.0000
001317三羊马,2022,0,150419,0.0000
001318阳光乳业,2022,1,129968,0.0008
001319铭科精技,2022,5,147456,0.0034
001322箭牌家居,2022,0,201761,0.0000
001323慕思股份,2022,3,143555,0.0021
001330博纳影业,2022,1,154468,0.0006
001331胜通能源,2022,0,145313,0.0000
001332锡装股份,2022,0,124246,0.0000
001333光华股份,2022,4,121903,0.0033
001336楚环科技,2022,2,157006,0.0013
001337四川黄金,2022,2,93973,0.0021
001338永顺泰,2022,7,133982,0.0052
001339智微智能,2022,0,136807,0.0000
001366播恩集团,2022,0,135924,0.0000
001368通达创智,2022,2,121103,0.0017
001872招商港口,2018,3,297687,0.0010
001872招商港口,2019,6,343747,0.0017
001872招商港口,2020,6,218822,0.0027
001872招商港口,2021,3,242805,0.0012
001872招商港口,2022,4,246437,0.0016
001914招商积余,2019,2,223784,0.0009
001914招商积余,2020,2,220308,0.0009
001914招商积余,2021,2,183283,0.0011
001914招商积余,2022,0,181499,0.0000
001965招商公路,2017,1,300038,0.0003
001965招商公路,2018,4,322806,0.0012
001965招商公路,2019,5,317371,0.0016
001965招商公路,2020,2,224998,0.0009
001965招商公路,2021,1,218047,0.0005
001965招商公路,2022,2,227319,0.0009
001979招商蛇口,2015,12,325008,0.0037
001979招商蛇口,2016,18,303292,0.0059
001979招商蛇口,2017,11,479964,0.0023
001979招商蛇口,2018,16,511724,0.0031
001979招商蛇口,2019,17,555224,0.0031
001979招商蛇口,2020,22,285801,0.0077
001979招商蛇口,2021,27,300193,0.0090
001979招商蛇口,2022,35,299073,0.0117
002001新和成,2010,0,87728,0.0000
002001新和成,2011,0,95424,0.0000
002001新和成,2012,0,79757,0.0000
002001新和成,2013,0,84029,0.0000
002001新和成,2014,0,81597,0.0000
002001新和成,2015,0,83975,0.0000
002001新和成,2016,7,95835,0.0073
002001新和成,2017,0,123043,0.0000
002001新和成,2018,0,124904,0.0000
002001新和成,2019,0,121311,0.0000
002001新和成,2020,2,125991,0.0016
002001新和成,2021,2,75642,0.0026
002001新和成,2022,3,137304,0.0022
002003伟星股份,2010,0,83908,0.0000
002003伟星股份,2011,0,87531,0.0000
002003伟星股份,2012,0,74950,0.0000
002003伟星股份,2013,0,77467,0.0000
002003伟星股份,2014,0,79591,0.0000
002003伟星股份,2015,1,82085,0.0012
002003伟星股份,2016,0,94641,0.0000
002003伟星股份,2017,0,88846,0.0000
002003伟星股份,2018,0,92691,0.0000
002003伟星股份,2019,0,104426,0.0000
002003伟星股份,2020,0,103088,0.0000
002003伟星股份,2021,0,111686,0.0000
002003伟星股份,2022,1,116668,0.0009
002004华邦健康,2010,0,107861,0.0000
002004华邦健康,2011,0,136944,0.0000
002004华邦健康,2012,1,130140,0.0008
002004华邦健康,2013,0,145931,0.0000
002004华邦健康,2014,0,162245,0.0000
002004华邦健康,2015,0,159757,0.0000
002004华邦健康,2016,0,184952,0.0000
002004华邦健康,2017,0,194441,0.0000
002004华邦健康,2018,0,195543,0.0000
002004华邦健康,2019,0,184257,0.0000
002004华邦健康,2020,1,186029,0.0005
002004华邦健康,2021,1,195208,0.0005
002004华邦健康,2022,0,189772,0.0000
002007华兰生物,2010,1,121813,0.0008
002007华兰生物,2011,5,92680,0.0054
002007华兰生物,2012,3,96783,0.0031
002007华兰生物,2013,4,99469,0.0040
002007华兰生物,2014,3,94331,0.0032
002007华兰生物,2015,0,99912,0.0000
002007华兰生物,2016,0,110585,0.0000
002007华兰生物,2017,0,120443,0.0000
002007华兰生物,2018,0,134025,0.0000
002007华兰生物,2019,0,117294,0.0000
002007华兰生物,2020,0,116123,0.0000
002007华兰生物,2021,0,117542,0.0000
002007华兰生物,2022,0,126982,0.0000
002008大族激光,2010,0,126709,0.0000
002008大族激光,2011,0,123874,0.0000
002008大族激光,2012,0,139962,0.0000
002008大族激光,2013,0,145601,0.0000
002008大族激光,2014,0,140455,0.0000
002008大族激光,2015,0,144268,0.0000
002008大族激光,2016,0,150578,0.0000
002008大族激光,2017,0,144345,0.0000
002008大族激光,2018,0,154040,0.0000
002008大族激光,2019,3,160022,0.0019
002008大族激光,2020,1,167283,0.0006
002008大族激光,2021,1,183117,0.0005
002008大族激光,2022,1,195767,0.0005
002009天奇股份,2010,0,91710,0.0000
002009天奇股份,2011,0,91018,0.0000
002009天奇股份,2012,0,96614,0.0000
002009天奇股份,2013,0,111313,0.0000
002009天奇股份,2014,0,112374,0.0000
002009天奇股份,2015,0,139878,0.0000
002009天奇股份,2016,0,133174,0.0000
002009天奇股份,2017,0,144997,0.0000
002009天奇股份,2018,2,149896,0.0013
002009天奇股份,2019,4,162193,0.0025
002009天奇股份,2020,0,158678,0.0000
002009天奇股份,2021,2,160516,0.0012
002009天奇股份,2022,1,188065,0.0005
002010传化智联,2010,0,84950,0.0000
002010传化智联,2011,0,96441,0.0000
002010传化智联,2012,0,95526,0.0000
002010传化智联,2013,0,95979,0.0000
002010传化智联,2014,0,99016,0.0000
002010传化智联,2015,0,241851,0.0000
002010传化智联,2016,0,135743,0.0000
002010传化智联,2017,1,178854,0.0006
002010传化智联,2018,0,189785,0.0000
002010传化智联,2019,0,216178,0.0000
002010传化智联,2020,1,222564,0.0004
002010传化智联,2021,0,211807,0.0000
002010传化智联,2022,2,194977,0.0010
002011盾安环境,2010,0,144938,0.0000
002011盾安环境,2011,0,165331,0.0000
002011盾安环境,2012,1,144744,0.0007
002011盾安环境,2013,0,145974,0.0000
002011盾安环境,2014,1,132311,0.0008
002011盾安环境,2015,0,121411,0.0000
002011盾安环境,2016,1,134802,0.0007
002011盾安环境,2017,0,129614,0.0000
002011盾安环境,2018,0,134197,0.0000
002011盾安环境,2019,0,138300,0.0000
002011盾安环境,2020,0,141416,0.0000
002011盾安环境,2021,0,139087,0.0000
002011盾安环境,2022,1,159129,0.0006
002012凯恩股份,2010,4,108755,0.0037
002012凯恩股份,2011,3,75376,0.0040
002012凯恩股份,2012,6,86693,0.0069
002012凯恩股份,2013,13,95855,0.0136
002012凯恩股份,2014,8,98643,0.0081
002012凯恩股份,2015,6,102663,0.0058
002012凯恩股份,2016,18,97033,0.0186
002012凯恩股份,2017,13,110401,0.0118
002012凯恩股份,2018,14,102987,0.0136
002012凯恩股份,2019,8,118335,0.0068
002012凯恩股份,2020,8,124299,0.0064
002012凯恩股份,2021,9,126114,0.0071
002012凯恩股份,2022,6,133916,0.0045
002014永新股份,2010,0,122039,0.0000
002014永新股份,2011,0,91191,0.0000
002014永新股份,2012,0,84135,0.0000
002014永新股份,2013,0,82881,0.0000
002014永新股份,2014,0,94459,0.0000
002014永新股份,2015,0,93755,0.0000
002014永新股份,2016,0,99764,0.0000
002014永新股份,2017,0,99712,0.0000
002014永新股份,2018,0,101834,0.0000
002014永新股份,2019,0,108397,0.0000
002014永新股份,2020,0,188677,0.0000
002014永新股份,2021,0,127011,0.0000
002014永新股份,2022,0,134037,0.0000
002016世荣兆业,2010,5,84873,0.0059
002016世荣兆业,2011,3,78932,0.0038
002016世荣兆业,2012,3,80186,0.0037
002016世荣兆业,2013,2,78819,0.0025
002016世荣兆业,2014,0,86589,0.0000
002016世荣兆业,2015,1,94355,0.0011
002016世荣兆业,2016,5,98054,0.0051
002016世荣兆业,2017,4,102152,0.0039
002016世荣兆业,2018,11,103847,0.0106
002016世荣兆业,2019,12,119504,0.0100
002016世荣兆业,2020,9,115800,0.0078
002016世荣兆业,2021,4,122922,0.0033
002016世荣兆业,2022,0,132631,0.0000
002017东信和平,2010,0,97059,0.0000
002017东信和平,2011,0,107575,0.0000
002017东信和平,2012,0,98359,0.0000
002017东信和平,2013,0,108710,0.0000
002017东信和平,2014,0,105607,0.0000
002017东信和平,2015,0,99616,0.0000
002017东信和平,2016,0,103323,0.0000
002017东信和平,2017,0,104713,0.0000
002017东信和平,2018,0,102308,0.0000
002017东信和平,2019,0,117388,0.0000
002017东信和平,2020,0,113230,0.0000
002017东信和平,2021,0,115125,0.0000
002017东信和平,2022,0,120268,0.0000
002020京新药业,2010,0,120799,0.0000
002020京新药业,2011,0,97383,0.0000
002020京新药业,2012,0,101903,0.0000
002020京新药业,2013,2,108278,0.0018
002020京新药业,2014,1,94482,0.0011
002020京新药业,2015,0,107465,0.0000
002020京新药业,2016,1,111645,0.0009
002020京新药业,2017,0,116936,0.0000
002020京新药业,2018,0,124088,0.0000
002020京新药业,2019,3,137307,0.0022
002020京新药业,2020,3,124950,0.0024
002020京新药业,2021,4,131514,0.0030
002020京新药业,2022,4,136287,0.0029
002023海特高新,2010,48,91714,0.0523
002023海特高新,2011,49,93123,0.0526
002023海特高新,2012,40,99310,0.0403
002023海特高新,2013,42,120551,0.0348
002023海特高新,2014,42,111352,0.0377
002023海特高新,2015,36,122903,0.0293
002023海特高新,2016,28,127097,0.0220
002023海特高新,2017,36,133595,0.0269
002023海特高新,2018,35,131962,0.0265
002023海特高新,2019,35,144755,0.0242
002023海特高新,2020,29,145814,0.0199
002023海特高新,2021,33,154610,0.0213
002023海特高新,2022,19,157282,0.0121
002025航天电器,2010,9,100593,0.0089
002025航天电器,2011,4,95952,0.0042
002025航天电器,2012,1,99340,0.0010
002025航天电器,2013,1,111622,0.0009
002025航天电器,2014,1,96886,0.0010
002025航天电器,2015,1,98461,0.0010
002025航天电器,2016,1,100993,0.0010
002025航天电器,2017,1,105206,0.0010
002025航天电器,2018,0,107538,0.0000
002025航天电器,2019,0,113473,0.0000
002025航天电器,2020,1,103236,0.0010
002025航天电器,2021,2,128172,0.0016
002025航天电器,2022,2,138127,0.0014
002026山东威达,2010,0,139013,0.0000
002026山东威达,2011,0,76844,0.0000
002026山东威达,2012,0,87377,0.0000
002026山东威达,2013,0,96786,0.0000
002026山东威达,2014,0,102238,0.0000
002026山东威达,2015,0,113966,0.0000
002026山东威达,2016,2,138419,0.0014
002026山东威达,2017,0,126324,0.0000
002026山东威达,2018,3,133324,0.0023
002026山东威达,2019,3,135090,0.0022
002026山东威达,2020,3,154111,0.0019
002026山东威达,2021,0,157960,0.0000
002026山东威达,2022,0,156382,0.0000
002027分众传媒,2010,0,203640,0.0000
002027分众传媒,2011,1,99213,0.0010
002027分众传媒,2012,2,103548,0.0019
002027分众传媒,2013,0,106038,0.0000
002027分众传媒,2014,0,96949,0.0000
002027分众传媒,2015,5,135383,0.0037
002027分众传媒,2016,4,132733,0.0030
002027分众传媒,2017,4,133305,0.0030
002027分众传媒,2018,4,136444,0.0029
002027分众传媒,2019,2,144646,0.0014
002027分众传媒,2020,0,136906,0.0000
002027分众传媒,2021,2,147278,0.0014
002027分众传媒,2022,0,132179,0.0000
002028思源电气,2010,0,86564,0.0000
002028思源电气,2011,0,91079,0.0000
002028思源电气,2012,0,108205,0.0000
002028思源电气,2013,0,103826,0.0000
002028思源电气,2014,0,98468,0.0000
002028思源电气,2015,0,98882,0.0000
002028思源电气,2016,2,100453,0.0020
002028思源电气,2017,0,109731,0.0000
002028思源电气,2018,0,113616,0.0000
002028思源电气,2019,0,120891,0.0000
002028思源电气,2020,2,134706,0.0015
002028思源电气,2021,1,137046,0.0007
002028思源电气,2022,1,133093,0.0008
002029七匹狼,2010,0,103329,0.0000
002029七匹狼,2011,0,111200,0.0000
002029七匹狼,2012,0,114599,0.0000
002029七匹狼,2013,0,120893,0.0000
002029七匹狼,2014,0,120456,0.0000
002029七匹狼,2015,1,133362,0.0007
002029七匹狼,2016,0,143914,0.0000
002029七匹狼,2017,0,143213,0.0000
002029七匹狼,2018,0,136353,0.0000
002029七匹狼,2019,0,147562,0.0000
002029七匹狼,2020,0,155436,0.0000
002029七匹狼,2021,1,155957,0.0006
002029七匹狼,2022,0,150946,0.0000
002030达安基因,2010,1,110628,0.0009
002030达安基因,2011,1,135481,0.0007
002030达安基因,2012,1,145092,0.0007
002030达安基因,2013,1,150927,0.0007
002030达安基因,2014,2,176247,0.0011
002030达安基因,2015,1,176328,0.0006
002030达安基因,2016,21,187978,0.0112
002030达安基因,2017,17,186694,0.0091
002030达安基因,2018,11,183176,0.0060
002030达安基因,2019,12,189318,0.0063
002030达安基因,2020,12,181685,0.0066
002030达安基因,2021,12,185613,0.0065
002030达安基因,2022,14,180852,0.0077
002031巨轮智能,2010,0,90836,0.0000
002031巨轮智能,2011,2,99701,0.0020
002031巨轮智能,2012,2,105628,0.0019
002031巨轮智能,2013,2,100563,0.0020
002031巨轮智能,2014,0,116199,0.0000
002031巨轮智能,2015,0,135436,0.0000
002031巨轮智能,2016,0,141170,0.0000
002031巨轮智能,2017,0,138534,0.0000
002031巨轮智能,2018,0,132975,0.0000
002031巨轮智能,2019,0,145723,0.0000
002031巨轮智能,2020,0,131286,0.0000
002031巨轮智能,2021,0,134265,0.0000
002031巨轮智能,2022,0,140530,0.0000
002032苏泊尔,2010,2,91670,0.0022
002032苏泊尔,2011,0,95238,0.0000
002032苏泊尔,2012,0,90105,0.0000
002032苏泊尔,2013,0,89092,0.0000
002032苏泊尔,2014,0,88401,0.0000
002032苏泊尔,2015,0,88643,0.0000
002032苏泊尔,2016,0,96687,0.0000
002032苏泊尔,2017,0,111958,0.0000
002032苏泊尔,2018,0,111225,0.0000
